M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,target
82.0,98.0,8.006944444444443,4.041666666666666,226.0,7.9844348858286285,7.932910225370588,7.523809523809525,16.160738181282664,17.934975212900294,12.27354580868009,12.62228391681923,134.97199999999998,60.277993177484994,37.987698498805486,20.0,30.0,31.0,472.0,1233.0,52.82976190476191,1743.0,1587.0,191.0,644.0,266.0,40.3802887469305,20.017385491626825,2.49790573743033,2.940546541116201,1.0
162.0,194.0,7.4513888888888875,6.194444444444445,426.0,14.11772350057976,15.026976660710318,13.766666666666671,32.22042953348292,33.84073193011299,23.391542920558894,25.15450060985459,268.3125,117.11722386802377,71.99569288601316,26.0,38.0,59.0,2417.0,10915.0,114.11206293706294,10786.0,12018.0,530.0,4137.0,988.0,74.72646823857465,38.711903083012416,2.485819695922959,1.1451114558293214,1.0
142.0,172.0,8.11111111111111,5.638888888888888,370.0,12.558550648063802,13.238122278710486,12.16666666666667,28.26206058627046,29.82500941511358,20.620134937215543,22.05611393288866,240.625,102.44473876549104,62.88759170957907,18.0,26.0,52.0,1705.0,6917.0,99.25742868242868,7394.0,7999.0,408.0,3141.0,786.0,66.07306499059368,34.484107328997716,2.5059605835540353,1.3692626443922757,0.0
50.0,48.0,5.972222222222222,3.1666666666666665,114.0,6.12589765768623,5.894427190999917,5.800000000000001,11.423693409364299,12.660043605836323,8.922840573203286,8.620261150348444,77.5,36.83077594007864,20.957417329238154,10.0,18.0,15.0,344.0,1216.0,29.176587301587304,1220.0,1076.0,76.0,344.0,132.0,28.558048714444304,14.627503029350086,2.0,2.9163621870428393,0.0
274.0,327.0,24.937499999999993,11.236111111111109,786.0,23.908682043216313,24.31248530744545,22.109523809523804,50.587878982476774,57.95641208687094,39.74958732122494,41.38328798809148,400.9291018518519,203.33446008435624,133.20646494731938,70.0,132.0,110.0,9356.0,45108.0,280.5471417471417,37382.0,37245.0,1974.0,14329.0,2781.0,127.58600425552336,62.3489261250282,2.481399466005706,2.1698295534041625,0.0
484.0,548.0,40.66666666666668,22.75,1238.0,47.38690467744523,48.004950826714506,45.066666666666634,98.76043172058088,107.74930647318635,74.74136213846327,77.05835426087143,768.484375,353.5980339431978,216.4987372717798,96.0,142.0,172.0,68376.0,662851.0,636.8948731803346,277084.0,280526.0,7432.0,89025.0,10160.0,239.9160753539081,122.75748952307949,2.3758554845589024,1.6316682051903117,0.0
48.0,47.0,6.784722222222221,2.375,140.0,4.810349069553741,4.59152986346361,4.2333333333333325,8.880272944275193,11.33662396539655,7.875993078882685,7.5853969399362695,49.23611111111111,37.14493963874967,24.870481592667748,20.0,46.0,19.0,170.0,417.0,24.75,570.0,470.0,66.0,170.0,90.0,24.638350700446807,10.742863149726475,2.191332411069769,3.6071498918466056,0.0
62.0,68.0,5.784722222222221,2.9444444444444446,170.0,6.0496420362876435,6.038163118081005,5.666666666666667,12.233840219870444,13.898543232197689,9.5791750858422,9.728250482926411,91.50636574074073,46.13340468665247,29.10382706470161,16.0,34.0,23.0,248.0,617.0,33.87619047619047,935.0,871.0,95.0,344.0,150.0,30.749875388523336,15.610374458835716,2.3043149262883036,2.4179233256579757,0.0
256.0,326.0,15.374999999999995,8.902777777777777,728.0,20.36857082315699,21.699248067458047,19.376190476190484,47.07856748994835,51.17504813747496,35.01949938237629,38.03049717704652,412.1194953703704,186.55131899562718,120.87646461605074,46.0,76.0,103.0,5950.0,28699.0,218.7269536019536,26348.0,29092.0,1282.0,9710.0,2118.0,112.84857267156795,55.137527648945984,2.6841060874803415,1.1506034255908724,0.0
220.0,293.0,11.5625,6.777777777777777,674.0,16.016587629811113,17.32910962610559,15.18095238095239,38.21889033030077,42.07828810946514,28.46736767021963,31.432473116517073,357.65927777777785,161.23914859276888,107.733355806339,46.0,88.0,94.0,2624.0,8888.0,168.68809523809526,11724.0,12998.0,728.0,5957.0,1386.0,93.64996604471074,44.42024924749784,2.828182273855161,1.4175676408862823,1.0
50.0,55.0,4.583333333333334,2.611111111111111,124.0,5.236382105218448,5.221666537153278,5.0,10.573839334717297,11.473164879336615,7.956514078014501,8.09525732107096,82.140625,36.487874611768156,21.837194136991332,10.0,14.0,17.0,160.0,377.0,25.976190476190474,601.0,557.0,49.0,248.0,104.0,25.754924884201312,13.419574942391504,2.2683533164782292,2.2753778793703043,0.0
220.0,275.0,15.451388888888884,8.416666666666664,614.0,18.42777711723782,19.286662690773607,17.48571428571429,41.24673348057381,44.98805667915103,30.771417336932007,33.02112118088385,358.0537453703704,160.400814633813,103.01775632173722,38.0,64.0,87.0,4392.0,18705.0,189.16399988899988,18507.0,19417.0,1033.0,8622.0,1764.0,99.501714761932,49.782343903790114,2.6247262058487033,1.4853559533774503,0.0
184.0,237.0,14.590277777777775,6.777777777777776,532.0,14.866708279131387,15.507506852949366,13.890476190476194,33.25510119168772,37.02403628773662,25.279073258505992,27.11558622217873,295.2173703703704,134.6583676817988,88.37205090207675,30.0,58.0,76.0,2336.0,8006.0,148.4008658008658,9646.0,9891.0,642.0,4891.0,1154.0,81.84370718874875,39.57625423463668,2.67902178624524,1.8332381452828388,0.0
98.0,108.0,6.194444444444445,4.944444444444444,230.0,10.292024997884274,10.510520919153112,10.100000000000001,21.626997519385945,22.40094724559599,15.625298871325349,16.143391466342727,174.765625,70.37521905142523,40.09517454597524,12.0,14.0,31.0,1156.0,5007.0,64.99558219558219,4712.0,4786.0,236.0,1630.0,450.0,50.28556963341995,27.318946286425813,2.285889619272267,1.5732371172202104,0.0
122.0,139.0,7.277777777777777,5.305555555555555,304.0,11.614193540729628,12.07748691792714,11.26666666666667,25.315218770939108,26.752791781372956,18.63206548103401,19.54841434310169,200.90625,88.2488220844629,52.86130087110109,20.0,26.0,42.0,1406.0,5290.0,84.18506493506493,5924.0,6227.0,388.0,1944.0,607.0,59.36921554386123,30.759731227521833,2.363969671622282,1.5411947536980277,0.0
192.0,214.0,16.444444444444443,8.972222222222223,490.0,18.86598885610209,19.09108617131856,17.866666666666674,39.1626055896677,43.07287899304559,29.992465253202003,30.75314501234317,294.078125,140.6971705290238,86.29085415533879,40.0,62.0,68.0,6468.0,39362.0,165.6802735362333,25962.0,26017.0,1134.0,7233.0,1628.0,95.5454009166549,48.948545714732205,2.313732324353669,1.8374144635439889,0.0
54.0,60.0,4.833333333333334,2.8888888888888893,132.0,5.753218857624056,5.735487636617226,5.533333333333333,11.614247540490753,12.431923427017297,8.623180744681168,8.776774125888814,93.53125,39.17626699745185,23.021912431484132,8.0,12.0,18.0,202.0,489.0,29.65952380952381,766.0,718.0,78.0,283.0,126.0,28.043664896207584,15.289155413429047,2.263820977852396,2.3328316991465923,0.0
60.0,67.0,5.694444444444445,3.055555555555556,152.0,6.147065707741407,6.129914827617142,5.833333333333333,12.439864738501736,13.627865417715867,9.439677325608894,9.618860683185233,96.90625,43.89279295905582,26.665621261737524,12.0,18.0,21.0,256.0,667.0,33.5202380952381,961.0,891.0,85.0,372.0,150.0,30.537249303376377,15.803737753674374,2.305759562749655,2.3570481266887615,0.0
270.0,324.0,24.687499999999993,11.013888888888888,778.0,23.42551879562192,23.8263064069094,21.64285714285714,49.62828718825023,56.91517063455163,39.002040425518516,40.65059123053624,396.3197268518519,200.36599822054754,131.562756117066,68.0,130.0,109.0,8842.0,42047.0,274.0617965367965,35309.0,35155.0,1905.0,14528.0,2730.0,125.31649120897119,61.428715419622456,2.4869467033580426,2.1730119263557075,0.0
118.0,148.0,6.090277777777777,4.152777777777778,328.0,9.593172145670252,10.26930635333735,9.238095238095239,22.272509560391953,23.82637372613893,16.35617461765403,17.76139879362978,194.33087037037035,85.65402962759181,54.4685547570716,20.0,32.0,46.0,724.0,2154.0,71.70039682539682,3197.0,3512.0,197.0,1536.0,453.0,52.510087141661465,26.500693861621603,2.5767042469412296,1.5650034351283706,0.0
82.0,99.0,3.805555555555556,3.2777777777777777,208.0,7.360173345306137,7.8162747348552015,7.233333333333333,16.74480078646407,17.278424895337196,11.968444621832965,12.86331380746564,144.9375,58.7367108099066,35.215397738222066,8.0,10.0,29.0,326.0,791.0,45.769047619047626,1433.0,1569.0,93.0,750.0,248.0,38.36788785334156,20.26483098841392,2.4599541137450185,1.7601959850462248,1.0
112.0,134.0,7.1388888888888875,4.583333333333334,292.0,10.075387400469408,10.527198506782844,9.700000000000003,22.302468792043918,23.78376796279426,16.458374479136026,17.45971387017715,185.84375,81.09150059083211,49.93017438034093,16.0,24.0,41.0,814.0,2342.0,75.24285714285715,3412.0,3558.0,268.0,1365.0,460.0,52.68698253337555,27.36444121688106,2.475240275602023,1.840896028688338,1.0
122.0,146.0,8.249999999999998,5.138888888888889,320.0,11.028407103102724,11.456932327697983,10.600000000000001,24.200836854103233,25.8741121249326,17.80363835628782,18.909963937144838,203.078125,88.4783173523432,54.86130087110109,22.0,28.0,45.0,1164.0,4120.0,83.24660894660894,4789.0,4887.0,283.0,2236.0,578.0,57.488749043295435,29.520927675400554,2.4996831105709827,1.6877613756225687,1.0
124.0,148.0,8.340277777777777,4.986111111111112,338.0,10.919852082725848,11.363119340517667,10.419047619047621,24.0053711804765,26.147291652996564,17.99091635944366,19.04278814657386,198.87724074074077,90.61875450617322,57.09907145910739,24.0,42.0,47.0,1150.0,4032.0,83.85927128427129,4737.0,4839.0,289.0,2166.0,578.0,57.71428608310919,28.35836222729692,2.5506026433531144,1.7181140683858813,1.0
140.0,183.0,6.562499999999998,4.958333333333333,390.0,11.201873821042929,12.065681541153515,10.923809523809528,26.441437352608972,27.594597954720488,18.77380353420274,20.75462985546139,249.19075000000004,100.70873909722572,63.78888267465446,20.0,24.0,55.0,940.0,2613.0,92.66825396825396,4173.0,4593.0,291.0,2224.0,615.0,61.380441296649806,31.239060555045402,2.7101898574743815,1.617662086965979,1.0
142.0,167.0,7.1388888888888875,6.0277777777777795,354.0,13.241514740667453,13.91854736354445,13.000000000000002,29.505772902065562,30.524671602553926,21.160832777258076,22.533354443388248,248.9375,101.90802164082088,60.58265022283945,18.0,20.0,49.0,1920.0,7843.0,102.19594572094572,8262.0,8860.0,484.0,3322.0,840.0,67.89556183143021,35.885953662074904,2.488469993828672,1.360951148849415,1.0
134.0,160.0,6.6388888888888875,5.555555555555555,338.0,12.25835149307306,12.932368463008396,12.033333333333335,27.546181107839022,28.483430150234618,19.7061791003651,21.093550904646463,236.328125,96.11113265226598,57.52472783021298,16.0,18.0,47.0,1444.0,5138.0,94.0286075036075,6256.0,6754.0,420.0,2640.0,726.0,63.346454014718745,33.52978570137277,2.4900771316276864,1.4542830124810344,1.0
162.0,193.0,9.812499999999998,6.444444444444444,432.0,14.35821047658592,15.044339635873238,13.804761904761909,31.894705408160682,34.27351772353664,23.695550851858574,25.128016134083683,264.0762407407408,117.80874183468299,73.14347123389456,28.0,46.0,60.0,2491.0,10546.0,120.6987567987568,10572.0,11175.0,614.0,4208.0,1026.0,75.62786012909697,38.756009160615385,2.5101694333701996,1.4149289972666474,1.0
52.0,61.0,2.8333333333333335,2.2222222222222223,130.0,4.877010097711745,5.105350962927558,4.766666666666667,10.785208992237523,11.237183443017884,7.806684163753442,8.266913744754124,90.15625,37.38347263524767,22.257980408983922,6.0,8.0,18.0,119.0,258.0,23.049999999999997,504.0,530.0,46.0,182.0,90.0,26.478173189670294,13.36922066421387,2.4236217310713464,1.8064920969392404,1.0
138.0,162.0,6.8888888888888875,5.694444444444443,346.0,12.70350993820667,13.393983498854867,12.433333333333337,28.44919336715467,29.598091242993704,20.56311579581271,21.888514286143682,236.3125,99.22868004802547,59.34658224533967,18.0,22.0,48.0,2003.0,9626.0,93.06519869019868,8803.0,9662.0,355.0,2999.0,739.0,65.69481686070938,34.46780245017426,2.4366221548280684,1.141818813332113,1.0
62.0,60.0,7.625,3.0,182.0,6.207106781186548,5.999778153927475,5.566666666666667,11.68561808316413,14.621320343559642,10.145899891012467,9.816107083237089,70.22222222222221,47.825041287436086,31.395623132202235,22.0,62.0,24.0,393.0,1353.0,34.05,1390.0,1221.0,96.0,393.0,156.0,31.689504843675856,14.682734710071829,2.141296913875868,3.232833861096644,1.0
128.0,155.0,9.11111111111111,5.249999999999999,340.0,11.413591357920936,11.857516187174516,10.9,25.074927805386256,27.051927587233454,18.677154078618383,19.774223836850453,210.765625,92.93287542159872,57.94331979957991,18.0,30.0,48.0,1383.0,5281.0,86.24235209235209,5754.0,5960.0,362.0,2181.0,632.0,60.47040551141542,30.504131318901663,2.5682825406638456,1.5805855858836004,0.0
106.0,120.0,7.666666666666665,5.138888888888888,262.0,10.634560252985372,10.837760265306477,10.300000000000002,22.375219656092256,23.678170134234033,16.401355337733193,17.032601199438336,181.53125,76.69072357887373,45.560737791355336,18.0,22.0,36.0,1212.0,4904.0,71.85893273393273,4876.0,4869.0,284.0,1717.0,492.0,53.01332270433886,27.77482166119456,2.3976032707902646,1.7200210290676938,1.0
160.0,184.0,11.111111111111109,7.277777777777778,404.0,15.40541720081447,15.837538419233953,14.866666666666672,32.98604584634076,35.11129556795048,24.317429301227808,25.434494720302325,267.0625,115.96229505097925,70.04821346821954,28.0,36.0,56.0,3560.0,19542.0,122.85164833017001,14764.0,15284.0,620.0,5082.0,1104.0,78.20471972533093,41.04152220486512,2.3984154584767547,1.3874770820616205,1.0
104.0,126.0,6.638888888888888,4.138888888888888,276.0,9.096555450524585,9.537941272008482,8.733333333333334,20.318640121181364,21.75158977467381,14.975211231541634,16.008823660230764,171.078125,75.42559554845143,47.153096938601735,18.0,24.0,39.0,671.0,2029.0,63.4404761904762,2816.0,2933.0,202.0,989.0,359.0,48.32169299242227,24.26141482614951,2.49847614512644,1.6909766444588048,1.0
144.0,174.0,7.680555555555555,5.5694444444444455,394.0,12.511603792261987,13.186236131382673,12.090476190476192,28.08184555838243,30.053356502401165,20.70805491437102,22.100187042604784,236.97836574074074,104.8017701901595,65.39866135287232,26.0,46.0,54.0,1548.0,5426.0,101.42500000000001,6722.0,7283.0,510.0,2478.0,782.0,66.33787472511395,34.35989104399984,2.5057727093012048,1.5046228072780294,0.0
118.0,148.0,6.090277777777777,4.152777777777778,328.0,9.593172145670252,10.26930635333735,9.238095238095239,22.272509560391953,23.82637372613893,16.35617461765403,17.76139879362978,194.33087037037035,85.65402962759181,54.4685547570716,20.0,32.0,46.0,724.0,2154.0,71.70039682539682,3197.0,3512.0,197.0,1536.0,453.0,52.510087141661465,26.500693861621603,2.5767042469412296,1.5650034351283706,0.0
90.0,103.0,9.027777777777777,4.388888888888888,236.0,8.879116515310287,8.854659699008732,8.333333333333334,18.037940949855052,20.09196703285362,13.889167068392073,14.189670769528057,141.203125,66.10754800091881,41.150902635976095,18.0,30.0,33.0,744.0,2511.0,59.22269119769119,2791.0,2593.0,195.0,1012.0,336.0,44.885161892271434,23.01141467651588,2.399259859762329,2.5586388718494475,0.0
130.0,165.0,7.291666666666666,4.631944444444445,374.0,10.483112013795045,11.138742121038751,10.035714285714288,24.065372065629646,26.072670005857642,17.78679221421173,19.285506592544234,214.4652037037037,94.84650045456841,61.19413151156387,24.0,44.0,52.0,941.0,2981.0,82.69606782106783,4081.0,4398.0,255.0,1925.0,545.0,57.55145380826171,28.89582720114116,2.622029943915244,1.5785115369258649,0.0
108.0,120.0,8.277777777777777,4.861111111111111,274.0,10.435560745775547,10.669238627463276,9.933333333333335,22.047269578507986,24.06219285813146,16.769964851476608,17.317704199800872,164.265625,79.01702821869561,48.376019496862526,24.0,34.0,38.0,1240.0,5138.0,71.3501776001776,5052.0,5135.0,288.0,1685.0,494.0,53.19549764368969,27.234427811217223,2.3105729016389707,1.6547998264639423,0.0
88.0,104.0,7.027777777777777,3.777777777777778,234.0,8.024075805453151,8.235265790544702,7.6000000000000005,17.22507373073926,18.865048860733747,13.003720802243048,13.64313374082007,139.0625,64.30570284582633,40.43832029648287,18.0,26.0,33.0,505.0,1452.0,52.5468253968254,2017.0,1997.0,159.0,741.0,277.0,41.927084937645745,21.163012845028817,2.4301269515674297,1.9820949826086112,0.0
170.0,211.0,12.256944444444443,6.291666666666666,480.0,14.041418442762513,14.710114608539072,13.219047619047622,31.453301466476816,34.798271994634035,23.87119869148288,25.50204764182777,266.8772407407408,124.49011937533152,80.60407096220445,30.0,58.0,68.0,2402.0,9877.0,123.44298756798756,10111.0,10597.0,609.0,3243.0,965.0,77.19981164735448,37.013722620608796,2.633141930976598,1.4611482616039775,0.0
42.0,46.0,4.083333333333334,2.027777777777778,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.6516903153825835,6.74331038263985,61.515625,30.980105894226565,19.186912597118443,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.185691438717143,10.792280186226476,2.2458267799378637,2.34622717382778,0.0
108.0,124.0,8.729166666666666,4.499999999999999,296.0,9.786712265874597,10.022058894900356,9.185714285714289,20.826186706870278,23.38943039549686,16.17834455274297,16.764954827473844,161.2319861111111,79.74219062141263,50.636230719193236,24.0,48.0,41.0,939.0,3181.0,70.5186507936508,3767.0,3757.0,255.0,1294.0,429.0,51.46585630584255,25.138767695268402,2.4347826845601843,1.959419276617892,0.0
90.0,105.0,6.666666666666666,4.166666666666666,230.0,8.651397005390978,8.851581364770423,8.333333333333336,18.41562786186572,19.636928681914725,13.532488098467121,14.178584098323455,152.921875,65.23698034082646,39.67438827398266,16.0,20.0,32.0,632.0,2022.0,55.64047619047619,2527.0,2500.0,181.0,865.0,309.0,43.993711457919076,22.53111915145506,2.4506090541348264,1.8660883853866523,0.0
124.0,147.0,7.819444444444444,4.916666666666667,344.0,10.916468777871518,11.369739550454945,10.423809523809524,23.959240619687094,26.222075604461686,18.078986526742607,19.052980318376243,195.9581111111111,90.94769364870193,57.34346146571177,26.0,50.0,47.0,1132.0,3769.0,83.29920634920634,4747.0,4961.0,361.0,1426.0,534.0,57.89009326269303,29.23819072560865,2.4910171144851923,1.710696132887451,0.0
