M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,dG_hyd
40.0,40.0,5.833333333333334,2.361111111111111,102.0,4.536581260209188,4.302675481463779,4.133333333333333,8.289718813148735,9.814744144215574,6.87046991486494,6.608330606529979,52.265625,30.093558663635346,18.714776642118863,12.0,22.0,14.0,136.0,330.0,20.866666666666664,454.0,373.0,50.0,136.0,72.0,21.941978467758915,10.91568727075435,2.1067233419229257,3.301402969855425,-1.69
24.0,22.0,4.3125,1.375,76.0,2.560660171779821,2.327239346153363,2.2,4.2856180831641275,5.871320343559642,4.012289773726411,3.717636857841802,23.111111111111107,19.07752080935235,13.16227766016838,12.0,32.0,10.0,28.0,44.0,9.5,82.0,57.0,18.0,28.0,20.0,12.823409519949188,5.8186258223528196,2.0743132930519432,3.1684898726705697,-2.21
108.0,148.0,8.243055555555555,3.375,350.0,7.703247926875856,8.126991117614795,7.042857142857144,17.71664128002301,20.546794951784452,13.841645470343778,15.03816470946121,171.0002824074074,80.06041571899254,55.279117367705766,24.0,54.0,49.0,388.0,842.0,59.86666666666666,1587.0,1596.0,167.0,579.0,276.0,45.38103815757587,21.15263361368807,2.798505798401696,2.216265054186437,-2.55
20.0,19.0,3.611111111111111,1.6666666666666667,46.0,2.808060412490447,2.5491277293791677,2.6333333333333333,4.7112352811751075,5.317262334258209,3.644923705673916,3.4110006580487657,35.375,14.845516166095939,8.47213595499958,6.0,8.0,6.0,31.0,54.0,9.083333333333332,94.0,69.0,16.0,31.0,20.0,12.407305943380177,6.898979485566356,1.9318516525781362,2.7541847860376616,-3.41
34.0,35.0,5.423611111111111,1.8333333333333333,104.0,3.4813804754348494,3.2441691241986845,3.052380952380952,6.17837366109056,7.996344407400575,5.474283579022039,5.227997982070623,40.3101111111111,26.373213789985144,17.84161925296378,14.0,34.0,14.0,63.0,115.0,15.416666666666666,196.0,147.0,34.0,63.0,42.0,17.616005615275288,8.261125441030146,2.2059461150510957,3.623281003705976,-1.1
50.0,57.0,2.2222222222222223,2.2777777777777777,118.0,4.966326495188786,5.1971026724636955,4.933333333333334,10.919183588453086,11.082482904638631,7.737734478532144,8.157523945012947,91.390625,35.635408537452385,20.257980408983922,4.0,4.0,16.0,109.0,215.0,23.9,470.0,505.0,32.0,243.0,96.0,24.775053529229787,13.683238505927559,2.3027756377319952,1.9253677344386608,-2.4
100.0,121.0,8.75,4.138888888888889,274.0,8.8411117128495,9.054840705710737,8.266666666666666,18.981361414944153,21.165386673293398,14.584343305760154,15.287213573880123,154.75,73.32770134473509,46.985902470341784,18.0,32.0,39.0,650.0,1880.0,63.43373015873017,2578.0,2536.0,220.0,1084.0,368.0,46.856419138826396,23.67347232532656,2.4625316855427175,2.1228450441074362,-4.4
60.0,66.0,5.694444444444445,2.9722222222222223,152.0,6.109060905280622,6.105350962927558,5.766666666666667,12.383285203590841,13.701285058155639,9.549067125350073,9.68112730712722,92.28125,44.041878491006614,26.843766846610826,12.0,20.0,21.0,246.0,601.0,33.78333333333333,921.0,851.0,93.0,348.0,150.0,30.527651348307,15.284972566451401,2.306767717527759,2.4617583645949614,-9.94
30.0,30.0,5.173611111111111,1.5,96.0,2.9433756729740645,2.719605259509101,2.4857142857142853,5.121794126179664,7.069764047840349,4.87656659757667,4.583157824826062,27.68511111111111,23.693872197189744,16.605551275463988,14.0,36.0,13.0,42.0,69.0,12.5,126.0,90.0,26.0,42.0,30.0,15.326357664785323,6.602720495543137,2.1753277471610746,3.541196965079901,-3.11
24.0,22.0,4.3125,1.375,76.0,2.560660171779821,2.3272393461533625,2.1999999999999997,4.285618083164127,5.871320343559642,4.012289773726411,3.717636857841802,23.11111111111111,19.077520809352354,13.16227766016838,12.0,32.0,10.0,28.0,44.0,9.5,82.0,57.0,18.0,28.0,20.0,12.823409519949186,5.818625822352818,2.0743132930519423,3.168489872670569,-4.87
34.0,36.0,2.611111111111111,2.0,76.0,3.931851652578137,3.9189910556894993,3.8666666666666667,7.8821967329218765,8.122522350258794,5.6568542494923815,5.729567401660267,64.0,24.366430302876523,13.365058181991753,4.0,4.0,10.0,64.0,122.0,15.783333333333333,246.0,234.0,22.0,109.0,50.0,18.47902253715965,10.424292428609817,2.1357792050698574,2.1250162554146717,-4.73
26.0,24.0,4.472222222222222,1.6666666666666665,66.0,3.1258976576862296,2.8944271909999157,2.8,5.423693409364296,6.6600436058363215,4.680199886083999,4.377620463229157,29.5,19.860213191601495,12.47213595499958,10.0,18.0,9.0,48.0,91.0,11.833333333333332,150.0,114.0,22.0,48.0,30.0,14.880758495384406,6.828427124746191,2.0,2.9532231745612925,-3.22
88.0,104.0,4.666666666666667,3.3888888888888884,228.0,7.720346690612275,8.183059726927222,7.466666666666668,17.489601572928134,18.556849790674395,12.865821431800455,13.756580317499445,141.53125,63.73330624963557,39.318097104236045,16.0,20.0,32.0,414.0,1131.0,49.518253968253966,1796.0,1938.0,92.0,926.0,282.0,40.840176018060276,21.056081194281113,2.4384264719839535,1.6643448714265148,-3.67
26.0,24.0,3.5,2.25,50.0,3.914213562373095,3.6547005383792515,3.833333333333333,6.885618083164127,7.121320343559642,4.949747468305834,4.69023444431199,56.0,18.61427157873053,9.071067811865476,2.0,2.0,6.0,84.0,210.0,13.742857142857144,280.0,231.0,24.0,84.0,42.0,16.754072029940975,9.517540966287266,1.8793852415718166,2.53006045688352,-3.79
26.0,27.0,2.111111111111111,1.4166666666666665,60.0,2.893846850117352,2.8944271909999157,2.8,5.825617198010981,6.195941990698567,4.352030486860464,4.377620463229157,43.375,18.85866158533493,10.714776642118865,4.0,6.0,8.0,26.0,39.0,10.166666666666666,100.0,95.0,8.0,33.0,19.0,13.991826457480949,7.465883060453303,2.114907541476756,2.184105569636068,1.59
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,2.0
26.0,27.0,2.111111111111111,1.4166666666666665,60.0,2.893846850117352,2.8944271909999157,2.8,5.825617198010981,6.195941990698567,4.352030486860464,4.377620463229157,43.375,18.85866158533493,10.714776642118865,4.0,6.0,8.0,26.0,39.0,10.166666666666666,100.0,95.0,8.0,33.0,19.0,13.991826457480949,7.465883060453303,2.114907541476756,2.184105569636068,-3.3
74.0,85.0,4.694444444444445,3.4722222222222223,182.0,7.308861750289881,7.524342018617059,7.133333333333334,15.667405725159401,16.359705793276675,11.342218069686181,11.875160802854749,130.15625,53.26462156388562,31.380397903856387,10.0,12.0,25.0,362.0,971.0,43.05595238095238,1474.0,1486.0,120.0,626.0,226.0,36.619993003718164,19.544559670563196,2.3778145762880585,1.9108583367293694,-9.45
40.0,43.0,3.4722222222222223,2.1666666666666665,96.0,4.325698502695489,4.313418246689415,4.166666666666666,8.707813930932856,9.318464340957362,6.473350830420108,6.571653958956686,67.375,29.08295626448049,17.008767012245137,8.0,10.0,13.0,88.0,176.0,19.15,333.0,311.0,29.0,146.0,66.0,20.972148061258352,11.142106483192402,2.2001218589193994,2.23165161946076,-9.52
76.0,90.0,2.9444444444444446,3.0555555555555554,188.0,6.932652990377572,7.394205344927391,6.866666666666668,15.838367176906171,16.164965809277263,11.232828269945003,12.072407202906604,134.78125,54.30025432642762,32.03067944372927,8.0,8.0,26.0,279.0,680.0,40.785714285714285,1248.0,1392.0,64.0,656.0,216.0,35.85389960896525,19.31370849898476,2.414213562373096,1.6824884302593337,-3.95
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217142,2.8284271247461903,1.4142135623730951,1.6329931618554523,-1.31
34.0,35.0,5.423611111111111,1.8333333333333335,104.0,3.4813804754348494,3.2441691241986845,3.052380952380952,6.178373661090561,7.996344407400575,5.474283579022041,5.227997982070624,40.310111111111105,26.373213789985137,17.84161925296378,14.0,34.0,14.0,63.0,115.0,15.416666666666666,196.0,147.0,34.0,63.0,42.0,17.61600561527528,8.261125441030142,2.2059461150510957,3.623281003705976,-2.4
30.0,30.0,5.173611111111111,1.4999999999999998,96.0,2.9433756729740645,2.719605259509101,2.4857142857142858,5.121794126179664,7.069764047840348,4.876566597576671,4.583157824826062,27.68511111111111,23.69387219718974,16.605551275463988,14.0,36.0,13.0,42.0,69.0,12.5,126.0,90.0,26.0,42.0,30.0,15.326357664785327,6.602720495543137,2.1753277471610746,3.5411969650799016,-1.45
34.0,36.0,3.0625,1.5,98.0,3.2071067811865475,3.210923771927642,2.9666666666666663,6.485618083164127,7.621320343559642,5.2675847135016145,5.303506843898062,44.74074074074073,25.675764535473053,16.567196007456047,10.0,26.0,13.0,39.0,61.0,13.333333333333332,146.0,134.0,18.0,48.0,30.0,16.710951946238374,8.128329202934385,2.2561897492053378,2.399706582197931,-8.61
42.0,47.0,4.083333333333334,2.055555555555556,108.0,4.215214055163271,4.210923771927642,3.966666666666667,8.557668005579858,9.505343067457071,6.6112502008627025,6.717720406271157,64.90625,30.84007115516406,18.95741732923815,8.0,14.0,15.0,82.0,151.0,19.666666666666664,307.0,283.0,31.0,140.0,66.0,21.195751125405685,10.891330678669735,2.2638209778523968,2.413324848196347,-5.26
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.5999999999999996,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.40361467168509,15.772699034745349,8.0,12.0,12.0,61.0,110.0,16.083333333333332,232.0,218.0,16.0,108.0,50.0,18.68272477800247,9.431147620289327,2.175327747161074,2.2306376583301173,-5.49
100.0,124.0,6.388888888888889,3.8888888888888893,268.0,8.609060905280623,9.054840705710738,8.266666666666666,19.383285203590837,20.70128505815564,14.25617390653662,15.287213573880123,168.625,72.32614973846852,45.22854315746106,12.0,20.0,38.0,511.0,1292.0,61.30476190476191,2160.0,2268.0,160.0,1116.0,356.0,45.88925317641618,23.66508965693977,2.5378167200512944,1.9003893944181038,-9.53
100.0,124.0,6.388888888888889,3.8888888888888893,268.0,8.609060905280623,9.054840705710738,8.266666666666666,19.383285203590837,20.70128505815564,14.25617390653662,15.287213573880123,168.625,72.32614973846852,45.22854315746106,12.0,20.0,38.0,511.0,1292.0,61.30476190476191,2160.0,2268.0,160.0,1116.0,356.0,45.88925317641618,23.66508965693977,2.5378167200512944,1.9003893944181038,-11.85
36.0,34.0,4.611111111111111,2.5833333333333335,78.0,4.7700556100296625,4.524563864689584,4.566666666666666,8.654655746264211,9.390681974697983,6.582740630161286,6.301694406736943,62.75,26.308310197031485,14.307135789365265,6.0,10.0,10.0,158.0,453.0,19.67857142857143,542.0,461.0,42.0,158.0,72.0,21.516267721024597,11.342563639235419,1.9696155060244156,2.7731888559274704,-2.49
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-4.24
28.0,27.0,4.111111111111111,2.166666666666667,62.0,3.808060412490447,3.549127729379167,3.633333333333333,6.7112352811751075,7.317262334258209,5.059137268047012,4.825214220421861,51.375,20.50237041558832,11.300563079745771,6.0,8.0,8.0,75.0,165.0,14.316666666666666,244.0,195.0,30.0,75.0,42.0,16.96691976501489,8.828427124746192,2.0,2.919612641438553,-2.49
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.6,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.403614671685094,15.77269903474535,8.0,12.0,12.0,62.0,115.0,16.03333333333333,236.0,222.0,12.0,110.0,50.0,18.68250312825291,9.92477721636806,2.170086486626033,2.1923771580194713,-5.57
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,0.08
38.0,40.0,6.125,1.5625,134.0,3.25,3.036834963593021,2.65,5.8,8.5,5.808524858402425,5.513605419233339,33.185185185185176,30.39548800319835,22.242640687119284,18.0,54.0,18.0,58.0,97.0,16.0,176.0,127.0,36.0,58.0,42.0,18.053158422038713,7.211102550927979,2.302775637731995,4.020391543176799,1.77
32.0,34.0,4.8125,2.125,92.0,3.681980515339464,3.4040092744604245,3.3999999999999995,6.456854249492381,7.613961030678927,5.108666090903724,4.95613721959354,50.37037037037037,24.24771742311577,15.48683298050514,12.0,24.0,12.0,64.0,118.0,15.25,200.0,151.0,36.0,64.0,42.0,17.422129149293404,9.291502622129181,2.188901059316734,3.5832125652604643,-8.7
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.5999999999999996,7.651234396021961,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.40361467168509,15.772699034745349,8.0,12.0,12.0,61.0,110.0,16.083333333333336,232.0,218.0,16.0,108.0,50.0,18.682724778002484,9.431147620289329,2.1753277471610764,2.2306376583301173,-0.98
62.0,72.0,3.9444444444444446,2.6388888888888884,158.0,5.770856947829097,5.999778153927474,5.566666666666668,12.610826190248506,13.43312543371645,9.330287525867716,9.816107083237089,101.53125,44.92842572159783,27.315902801610406,10.0,14.0,22.0,179.0,385.0,31.833333333333332,742.0,763.0,56.0,372.0,142.0,29.77186082001073,15.212327781454997,2.379879926522974,2.014991826829248,-2.47
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,2.51
86.0,97.0,8.256944444444443,4.180555555555555,234.0,8.414832660707775,8.379223563698316,7.900000000000001,17.01110090482999,19.120506104835147,13.134129854139523,13.420297364399525,131.27662037037038,63.668374427172004,40.152454242242655,22.0,40.0,32.0,612.0,1852.0,55.19603174603174,2298.0,2136.0,198.0,807.0,300.0,42.60576995021479,20.97101728474136,2.377460703770074,2.6222565365500374,-5.04
24.0,22.0,4.3125,1.375,76.0,2.560660171779821,2.3272393461533625,2.1999999999999997,4.285618083164127,5.871320343559642,4.012289773726411,3.717636857841802,23.11111111111111,19.077520809352354,13.16227766016838,12.0,32.0,10.0,28.0,44.0,9.500000000000002,82.0,57.0,18.0,28.0,20.0,12.823409519949188,5.818625822352818,2.074313293051943,3.168489872670569,0.06
2.0,1.0,2.0,1.0,2.0,1.0,0.7071067811865475,1.0,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0861612696304874,2.0,1.0,1.0,1.28
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-0.14
24.0,24.0,3.861111111111111,2.0,54.0,3.3460652149512318,3.0736915940687513,3.1999999999999997,5.767814816086004,6.243842693818436,4.242640687119286,4.055840815293328,48.0,17.524857758891336,9.70820393249937,6.0,6.0,7.0,48.0,90.0,11.75,150.0,114.0,24.0,48.0,30.0,14.696713921428232,7.999999999999998,1.9999999999999993,2.9923028831940863,-4.42
34.0,32.0,4.0,2.75,66.0,4.914213562373096,4.654700538379252,4.833333333333333,8.885618083164127,9.121320343559642,6.363961030678929,6.104448006685086,72.0,24.271125828222914,11.899494936611667,2.0,2.0,8.0,165.0,495.0,19.289682539682538,570.0,489.0,40.0,165.0,72.0,21.313242634613108,12.05334836666454,1.918985947228995,2.6476048489438337,3.16
44.0,43.0,6.083333333333333,2.5833333333333335,110.0,5.019744507803582,4.7888543819998315,4.6,9.249310607375278,10.85598559653489,7.618016810571369,7.34102736408522,56.875,33.06202052744404,20.358485472372255,14.0,24.0,15.0,184.0,491.0,23.888095238095236,626.0,526.0,62.0,184.0,90.0,24.211959644634597,11.8129257092452,2.0921765828851453,3.2929400873158903,-4.95
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,1.32
52.0,61.0,2.8333333333333335,2.2222222222222223,130.0,4.877010097711745,5.105350962927558,4.766666666666667,10.785208992237523,11.237183443017882,7.806684163753442,8.266913744754124,90.15625,37.383472635247664,22.257980408983922,6.0,8.0,18.0,106.0,203.0,24.2,449.0,472.0,37.0,185.0,85.0,25.086523411629592,13.334073750152708,2.3759473582364863,2.014611886520823,-5.88
56.0,63.0,7.736111111111111,2.75,178.0,5.276020881938894,5.015980447325265,4.671428571428572,9.816748207334266,12.418067167662226,8.400019769547475,8.283495667844218,72.50448148148146,43.07110802763776,29.53565787126474,22.0,52.0,24.0,185.0,400.0,30.200000000000003,608.0,487.0,90.0,185.0,110.0,27.424873111094023,13.08691891740845,2.379550284477777,4.527396605522409,-12.74
24.0,24.0,1.5,1.5,48.0,3.0,3.0,3.0,6.0,6.0,4.242640687119286,4.242640687119286,48.0,16.970562748477143,8.485281374238571,0.0,0.0,6.0,27.0,42.0,10.0,108.0,108.0,0.0,54.0,24.0,13.696713921428238,8.0,2.0,2.0,1.23
42.0,41.0,5.472222222222222,2.75,98.0,5.163902460147014,4.918991055689499,4.866666666666666,9.480272944275193,10.58662396539655,7.399237211089012,7.143780964033362,66.125,31.024836158635463,17.950844619618653,10.0,16.0,13.0,194.0,549.0,23.37857142857143,666.0,566.0,58.0,194.0,90.0,24.008703830015794,12.133645288114915,2.0478103147828546,3.099620830487699,-4.45
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-0.3
32.0,33.0,5.333333333333334,1.8888888888888886,86.0,3.5534180126147956,3.3164965809277263,3.1666666666666665,6.330127018922193,7.773502691896258,5.415816237971963,5.16852706778819,39.65625,24.296669675080466,15.65685424949238,10.0,20.0,12.0,65.0,122.0,15.166666666666666,204.0,155.0,34.0,65.0,42.0,17.392861267529163,8.424292428609817,2.1357792050698574,3.464226847231096,2.56
22.0,21.0,4.222222222222222,1.4444444444444442,58.0,2.6427344100918364,2.408248290463863,2.333333333333333,4.464101615137754,5.618802153517007,3.932652990377571,3.644923705673916,24.890625,16.891751327792804,10.82842712474619,8.0,16.0,8.0,29.0,47.0,9.333333333333332,86.0,61.0,16.0,29.0,20.0,12.61055265179775,6.0,2.0,2.9934972434784735,-3.24
30.0,28.0,3.75,2.5,58.0,4.414213562373095,4.1547005383792515,4.333333333333333,7.885618083164127,8.121320343559642,5.6568542494923815,5.397341225498538,64.0,21.442698703476722,10.485281374238571,2.0,2.0,7.0,120.0,330.0,16.460714285714285,408.0,344.0,32.0,120.0,56.0,19.03365733227704,10.627503029350086,1.9021130325903075,2.595082706793886,-3.24
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-0.99
