M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logS
76.0,90.0,2.9444444444444446,3.0555555555555554,188.0,6.932652990377572,7.394205344927391,6.866666666666668,15.838367176906171,16.164965809277263,11.232828269945003,12.072407202906604,134.78125,54.30025432642762,32.03067944372927,8.0,8.0,26.0,279.0,680.0,40.785714285714285,1248.0,1392.0,64.0,656.0,216.0,35.85389960896525,19.31370849898476,2.414213562373096,1.6824884302593337,-3.67
154.0,198.0,10.215277777777777,5.437499999999999,460.0,12.170504622625405,12.811600845102527,11.459523809523812,27.566652829030886,30.663159995861683,20.84852900510211,22.486176226230086,245.66694907407413,113.22309358865735,74.76814465083653,34.0,64.0,64.0,1425.0,4757.0,107.40963203463204,6015.0,6302.0,397.0,2759.0,753.0,67.59837942270579,33.006887264415816,2.67061688750655,1.6765695570219428,-3.11
58.0,68.0,6.055555555555555,2.777777777777778,156.0,5.574586062669973,5.551984217544952,5.2,11.346298348059632,12.741324503775802,8.761080115123763,8.995553725371172,91.0625,42.672395193042405,27.021912431484132,12.0,20.0,22.0,182.0,393.0,30.999999999999996,670.0,606.0,62.0,289.0,126.0,28.49205375762858,14.708146448082843,2.377683367865687,2.6344089870615974,0.74
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.5999999999999996,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.40361467168509,15.772699034745349,8.0,12.0,12.0,61.0,110.0,16.083333333333332,232.0,218.0,16.0,108.0,50.0,18.68272477800247,9.431147620289327,2.175327747161074,2.2306376583301173,-0.68
130.0,154.0,9.201388888888888,5.055555555555555,358.0,11.269875513468989,11.732982666827999,10.652380952380955,24.785778501096818,27.430671847816175,18.925891448449395,19.94714132781226,200.01323611111115,95.43857454657919,60.76522092368521,26.0,50.0,50.0,1345.0,4956.0,87.45093795093794,5612.0,5825.0,362.0,1954.0,603.0,60.284119286110716,29.729410508780276,2.4608002728933345,1.608418669934133,-3.5860000000000003
150.0,175.0,10.97222222222222,6.38888888888889,392.0,13.778096000876644,14.221222845008231,13.133333333333338,29.795491715214297,32.339415746769504,22.374448442630634,23.484830800425843,237.203125,109.37416330648674,67.98371836597356,30.0,42.0,55.0,2246.0,9114.0,113.7896436896437,9189.0,9355.0,573.0,3450.0,910.0,71.581636752197,36.16645310232925,2.4764823271179237,1.6818633699406182,-6.005
56.0,62.0,5.444444444444445,2.7222222222222223,144.0,5.609060905280623,5.605350962927558,5.266666666666667,11.383285203590841,12.701285058155639,8.841960344163525,8.974020525940672,84.28125,41.21345136626042,25.42955328423773,12.0,20.0,20.0,206.0,521.0,29.73809523809524,772.0,714.0,52.0,314.0,126.0,28.2471455982946,14.383376869909686,2.2784136094964462,2.2951417478396072,-3.39
106.0,132.0,6.729166666666665,4.152777777777778,294.0,9.074552621105102,9.499876224144616,8.690476190476192,20.250883221482514,21.822718133539503,14.952143019165222,16.0273067935782,174.98762499999998,77.15004460425607,48.996465511050616,22.0,30.0,41.0,602.0,1601.0,66.08095238095238,2542.0,2664.0,232.0,1016.0,376.0,48.500645748834685,24.166217741444058,2.5544603492091973,1.8843216537456713,-2.696
52.0,51.0,5.611111111111111,3.6666666666666665,110.0,6.808060412490448,6.549127729379169,6.633333333333334,12.711235281175108,13.31726233425821,9.3017779551663,9.067854907541149,99.375,37.472933164065466,19.785844453984343,6.0,8.0,14.0,428.0,1604.0,32.354040404040404,1530.0,1361.0,90.0,428.0,156.0,30.644434623389643,16.573852105920558,2.034411234134016,2.97595698426369,-4.1
54.0,58.0,4.833333333333334,2.7777777777777777,132.0,5.698377302757663,5.697102672463695,5.433333333333334,11.5172597998064,12.546584519776387,8.773010658942226,8.864630726199493,85.515625,39.46538726846514,23.429553284237734,10.0,16.0,18.0,212.0,542.0,29.169047619047618,810.0,766.0,74.0,293.0,126.0,28.023533262853995,14.565903310504035,2.2116102388780656,2.195417899477187,-1.6
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-0.66
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,0.43
56.0,64.0,3.0833333333333335,2.444444444444444,138.0,5.360173345306138,5.591529863463611,5.233333333333334,11.744800786464067,12.2784248953372,8.55423105945987,8.999610502309366,94.765625,40.351934499056355,23.90168923923731,8.0,10.0,19.0,144.0,305.0,27.633333333333333,608.0,638.0,44.0,308.0,118.0,27.26819170318507,14.426920504436183,2.333243827884395,1.9323192636083937,-3.77
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,-1.9
98.0,113.0,7.166666666666666,4.666666666666666,246.0,9.651397005390978,9.851581364770423,9.333333333333336,20.415627861865715,21.63692868191472,14.946701660840217,15.592797660696553,168.921875,70.89383459031883,42.50281539872884,16.0,20.0,34.0,814.0,2641.0,65.4488455988456,3276.0,3281.0,260.0,1198.0,408.0,48.46350639689458,25.59883598155129,2.3766039552382496,1.9576602934976854,-4.43
82.0,89.0,9.395833333333332,4.736111111111112,216.0,8.918362620557913,8.625675811613704,8.4,17.030693584209676,19.087125910015537,13.065180168918227,13.051394540664502,132.51099537037038,60.73559203488392,37.324027117496456,22.0,38.0,29.0,738.0,2344.0,57.31309523809524,2610.0,2286.0,242.0,738.0,306.0,43.157639991943974,22.072764716862356,2.314034694416163,4.6541262699779855,-3.37
34.0,36.0,2.611111111111111,2.0,76.0,3.931851652578137,3.9189910556894993,3.8666666666666667,7.8821967329218765,8.122522350258794,5.6568542494923815,5.729567401660267,64.0,24.366430302876523,13.365058181991753,4.0,4.0,10.0,64.0,122.0,15.783333333333333,246.0,234.0,22.0,109.0,50.0,18.47902253715965,10.424292428609817,2.1357792050698574,2.1250162554146717,-2.39
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,0.32
70.0,78.0,6.805555555555555,3.4722222222222223,180.0,7.04091255785876,7.024342018617058,6.633333333333334,14.265481936512717,15.823807408414433,10.963280687723167,11.168054021668201,108.28125,51.43774604540598,31.723543654364008,16.0,24.0,25.0,394.0,1159.0,41.15396825396825,1489.0,1393.0,121.0,538.0,204.0,35.309042755304404,18.267446217811372,2.2957132770188897,2.3295594639015484,-3.924
88.0,108.0,4.666666666666666,3.5,228.0,7.787693700234704,8.23834412478301,7.6,17.651234396021962,18.391883981397132,12.70406097372093,13.654220412024674,155.09375,63.17316729338557,38.40011603271486,8.0,12.0,32.0,378.0,917.0,50.95238095238095,1636.0,1762.0,108.0,854.0,282.0,40.88188883794724,21.679048565128664,2.4988937745976014,1.8307710362044771,-6.57
32.0,31.0,4.361111111111111,2.416666666666667,70.0,4.3080604124904465,4.049127729379167,4.133333333333333,7.7112352811751075,8.31726233425821,5.76624404923356,5.532321001608409,59.375,23.330797540334505,12.714776642118863,6.0,8.0,9.0,110.0,275.0,17.026190476190475,368.0,304.0,36.0,110.0,56.0,19.24628648935833,10.47213595499958,2.000000000000001,2.8766225950797444,-1.87
120.0,139.0,10.451388888888888,4.861111111111111,336.0,10.591242718514906,10.824734376364136,9.81904761904762,22.517829308665693,25.74007292457468,17.770897600078538,18.42353796569798,171.37261111111115,89.03520780555809,57.694153111819745,30.0,58.0,47.0,1264.0,4882.0,80.00782828282829,4993.0,4895.0,297.0,1743.0,517.0,56.4673559995488,27.09491109516847,2.4603799034248346,1.9105754890524207,-4.328
50.0,53.0,4.583333333333334,2.5,124.0,5.181540550352056,5.183281572999748,4.8999999999999995,10.476851594032944,11.587825972095702,8.10634399227556,8.183113921381638,74.125,36.77699488278145,22.24483498974493,12.0,18.0,17.0,166.0,408.0,25.652380952380952,629.0,589.0,53.0,250.0,104.0,25.734574673025893,13.221782261237905,2.2199362207088247,2.1712966618489173,-1.78
82.0,95.0,7.555555555555555,4.527777777777779,204.0,8.688600470052329,8.625675811613705,8.4,17.516036952792316,18.521065582456483,12.675551403019513,13.0513945406645,152.9375,59.195701345667175,34.97275705110279,12.0,14.0,28.0,569.0,1557.0,56.15714285714286,2116.0,1944.0,216.0,744.0,300.0,42.199760495444835,22.709704441717918,2.405569694475271,2.8594908791522773,-3.26
24.0,24.0,1.5,1.5,48.0,3.0,3.0,3.0,6.0,6.0,4.242640687119286,4.242640687119286,48.0,16.970562748477143,8.485281374238571,0.0,0.0,6.0,27.0,42.0,10.0,108.0,108.0,0.0,54.0,24.0,13.696713921428238,8.0,2.0,2.0,-2.59
154.0,198.0,10.215277777777777,5.437499999999999,460.0,12.170504622625405,12.811600845102527,11.459523809523812,27.566652829030886,30.663159995861683,20.84852900510211,22.486176226230086,245.66694907407413,113.22309358865735,74.76814465083653,34.0,64.0,64.0,1425.0,4757.0,107.40963203463204,6015.0,6302.0,397.0,2759.0,753.0,67.59837942270579,33.006887264415816,2.67061688750655,1.6765695570219428,-3.09
24.0,24.0,1.5,1.5,48.0,3.0,3.0,3.0,6.0,6.0,4.242640687119286,4.242640687119286,48.0,16.970562748477143,8.485281374238571,0.0,0.0,6.0,27.0,42.0,10.0,108.0,108.0,0.0,54.0,24.0,13.696713921428238,8.0,2.0,2.0,1.1
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757664,4.697102672463695,4.433333333333334,9.517259799806402,10.546584519776388,7.358797096569131,7.4504171638263985,69.515625,33.80853301897276,20.60112615949154,10.0,16.0,16.0,120.0,262.0,22.599999999999998,452.0,420.0,40.0,192.0,84.0,23.46482436187436,11.936237570137333,2.2360679774997894,2.2599025962240935,-2.92
20.0,19.0,3.611111111111111,1.6666666666666667,46.0,2.808060412490447,2.5491277293791677,2.6333333333333333,4.7112352811751075,5.317262334258209,3.644923705673916,3.4110006580487657,35.375,14.845516166095939,8.47213595499958,6.0,8.0,6.0,31.0,54.0,9.083333333333332,94.0,69.0,16.0,31.0,20.0,12.407305943380177,6.898979485566356,1.9318516525781362,2.7541847860376616,-0.14
46.0,51.0,4.333333333333334,2.305555555555556,116.0,4.715214055163271,4.710923771927642,4.466666666666667,9.557668005579858,10.505343067457073,7.3183569820492504,7.424827187457705,72.90625,33.66849827991025,20.371630891611247,8.0,14.0,16.0,114.0,231.0,22.9,428.0,396.0,48.0,180.0,84.0,23.4753395541234,11.945821561028195,2.2671838628845014,2.3960449098608665,-2.55
78.0,86.0,7.3055555555555545,3.972222222222222,196.0,8.040912557858759,8.024342018617059,7.633333333333335,16.265481936512717,17.82380740841443,12.377494250096262,12.582267584041297,124.28125,57.09460029489836,34.55197077911019,16.0,24.0,27.0,586.0,1971.0,48.63455988455989,2231.0,2107.0,161.0,758.0,266.0,39.868441098621844,20.77904429039621,2.2974680205423277,2.2788672889584114,-4.77
92.0,109.0,7.729166666666666,3.5277777777777777,264.0,7.8035490182802025,8.035879994364302,7.219047619047622,16.866594912643734,19.348188943177547,13.3094773134769,13.91093772635896,132.62261111111113,68.28844738336537,44.749881201820585,22.0,46.0,37.0,499.0,1421.0,53.06547619047619,1982.0,1948.0,160.0,600.0,260.0,42.45175354487931,20.118880296325557,2.4701643181685937,2.0112517547901563,-1.877
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-1.8
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.825617198010981,7.195941990698567,5.059137268047012,5.084727244415705,51.375,21.68708871008112,12.128990204491961,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.18960238097852,8.720566232730448,2.1010029896154583,2.1229179499593664,-3.01
132.0,159.0,9.8125,5.027777777777778,370.0,11.197395868397553,11.655052056755808,10.519047619047619,24.69221211065471,27.54413093387611,18.954401019150808,20.030941151184745,202.16948611111115,97.04660390531195,62.535725655804924,26.0,52.0,52.0,1228.0,4104.0,90.80436507936508,5062.0,5186.0,350.0,2215.0,630.0,60.42888507925883,29.352381773694145,2.518012429567786,1.7895035263858903,-3.78
76.0,82.0,6.694444444444445,4.027777777777778,184.0,8.1302289553358,8.116093728153196,7.800000000000001,16.39945653272828,17.669106870035183,12.308544564874966,12.47287778430012,125.515625,55.346536197103084,32.55197077911019,14.0,20.0,25.0,606.0,2095.0,47.76865079365079,2321.0,2207.0,163.0,750.0,266.0,39.645068845213316,21.049470953297035,2.2680417624758564,2.186277179338648,-0.985
94.0,107.0,8.305555555555554,5.277777777777779,228.0,10.188600470052329,10.125675811613707,9.9,20.516036952792316,21.521065582456483,14.796871746579157,15.172714884224142,176.9375,67.68098271990574,39.215397738222066,12.0,14.0,31.0,936.0,3089.0,68.63412698412698,3521.0,3283.0,299.0,1150.0,414.0,49.038519529882635,26.395560842427255,2.406851415313728,2.751410960632544,-4.19
42.0,47.0,4.083333333333334,2.055555555555556,108.0,4.215214055163271,4.210923771927642,3.966666666666667,8.557668005579858,9.505343067457071,6.6112502008627025,6.717720406271157,64.90625,30.84007115516406,18.95741732923815,8.0,14.0,15.0,82.0,151.0,19.666666666666668,307.0,283.0,31.0,140.0,66.0,21.19575112540568,10.891330678669732,2.2638209778523963,2.413324848196347,-1.3
24.0,23.0,3.861111111111111,1.9166666666666667,54.0,3.308060412490447,3.049127729379167,3.133333333333333,5.7112352811751075,6.317262334258209,4.352030486860464,4.118107439235313,43.375,17.67394329084213,9.886349517372675,6.0,8.0,7.0,50.0,99.0,11.616666666666667,158.0,122.0,22.0,50.0,30.0,14.687112840672746,7.878462024097665,1.969615506024416,2.8318199660707846,-1.92
60.0,66.0,5.694444444444445,3.027777777777778,152.0,6.1302289553358005,6.116093728153195,5.8,12.399456532728278,13.669106870035183,9.480117440128774,9.644450659553925,93.515625,44.032827698118325,26.895116529617816,14.0,20.0,21.0,262.0,700.0,33.24642857142857,987.0,919.0,83.0,378.0,150.0,30.52695864014727,15.832854600748718,2.283288259283193,2.2874568799462196,-3.0
102.0,121.0,6.027777777777777,4.111111111111111,264.0,9.147867045540842,9.605129116855034,8.833333333333334,20.396035182486024,21.670308876734328,15.015651346061516,15.96170048443157,167.6875,73.82661698260694,45.33124252347503,16.0,22.0,37.0,670.0,2025.0,63.363095238095234,2853.0,3025.0,195.0,1292.0,400.0,47.91238598519506,24.37909692205593,2.456899812555786,1.676713941867793,-2.404
36.0,35.0,4.611111111111111,2.666666666666667,78.0,4.8080604124904465,4.549127729379167,4.633333333333333,8.711235281175107,9.317262334258208,6.473350830420108,6.239427782794957,67.375,26.159224665080696,14.12899020449196,6.0,8.0,10.0,150.0,405.0,19.994047619047617,510.0,429.0,46.0,150.0,72.0,21.52609341387292,11.42991482812312,2.023683271963257,2.968015041036938,-2.35
92.0,110.0,7.729166666666667,3.6111111111111116,264.0,7.841553820740987,8.060443859053887,7.285714285714287,16.92317444755463,19.274769302737774,13.200087513735722,13.848671102416976,137.24761111111115,68.13936185141458,44.57173561694728,22.0,44.0,37.0,507.0,1494.0,53.01547619047619,1996.0,1938.0,144.0,691.0,268.0,42.465803682997134,20.518359813485795,2.5186316039253436,2.0121307465624216,-1.84
108.0,121.0,8.277777777777777,4.888888888888888,274.0,10.452397498181154,10.683059726927224,9.966666666666669,22.087677784281446,24.02095140581215,16.729524736956726,17.29211422343218,167.65625,78.87699347963311,48.14652422898223,22.0,32.0,38.0,1261.0,5329.0,71.03119103119104,5138.0,5223.0,284.0,1719.0,494.0,53.20578196864101,26.933890987463396,2.297327010308602,1.6236315256212974,-5.47
74.0,80.0,7.055555555555555,3.6666666666666665,188.0,7.507239053047546,7.496699819689164,7.066666666666668,15.184665524965805,16.906290313053066,11.751267697949478,11.926340755592133,109.5,54.54624264827718,33.59674775249769,20.0,28.0,26.0,458.0,1331.0,45.37619047619047,1714.0,1586.0,138.0,639.0,234.0,37.56966326398907,18.546937458959935,2.315484564013726,2.469229631527103,-2.478
26.0,24.0,3.5,2.25,50.0,3.914213562373095,3.6547005383792515,3.833333333333333,6.885618083164127,7.121320343559642,4.949747468305834,4.69023444431199,56.0,18.61427157873053,9.071067811865476,2.0,2.0,6.0,84.0,210.0,13.742857142857144,280.0,231.0,24.0,84.0,42.0,16.754072029940975,9.517540966287266,1.8793852415718166,2.53006045688352,-4.44
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.6,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.403614671685094,15.77269903474535,8.0,12.0,12.0,62.0,115.0,16.03333333333333,236.0,222.0,12.0,110.0,50.0,18.68250312825291,9.92477721636806,2.170086486626033,2.1923771580194713,-1.21
26.0,27.0,2.111111111111111,1.4166666666666665,60.0,2.893846850117352,2.8944271909999157,2.8,5.825617198010981,6.195941990698567,4.352030486860464,4.377620463229157,43.375,18.85866158533493,10.714776642118865,4.0,6.0,8.0,26.0,39.0,10.166666666666666,100.0,95.0,8.0,33.0,19.0,13.991826457480949,7.465883060453303,2.114907541476756,2.184105569636068,-0.36
48.0,51.0,3.9722222222222223,2.6666666666666665,112.0,5.32569850269549,5.313418246689416,5.166666666666667,10.707813930932858,11.318464340957362,7.8875643927932035,7.985867521329781,83.375,34.73981051397287,19.83719413699133,8.0,10.0,15.0,168.0,413.0,25.376190476190473,643.0,609.0,59.0,240.0,104.0,25.530866287621325,13.79648638143313,2.1866992140052552,2.1324849608098977,-1.803
24.0,23.0,3.861111111111111,1.9166666666666667,54.0,3.308060412490447,3.049127729379167,3.133333333333333,5.7112352811751075,6.317262334258209,4.352030486860464,4.118107439235313,43.375,17.67394329084213,9.886349517372675,6.0,8.0,7.0,50.0,99.0,11.616666666666667,158.0,122.0,22.0,50.0,30.0,14.687112840672746,7.878462024097665,1.969615506024416,2.8318199660707846,-0.8
82.0,99.0,3.805555555555556,3.2777777777777772,208.0,7.360173345306138,7.8162747348552015,7.233333333333335,16.74480078646407,17.278424895337196,11.968444621832967,12.863313807465637,144.9375,58.73671080990659,35.215397738222066,8.0,10.0,29.0,326.0,791.0,45.769047619047626,1433.0,1569.0,93.0,750.0,248.0,38.367887853341536,20.264830988413916,2.459954113745019,1.7601959850462248,-4.73
