M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logD
174.0,200.0,10.111111111111109,7.527777777777779,434.0,16.491203638441373,17.1828378808547,16.03333333333334,36.100427763176626,37.98997522439083,26.43874964478744,27.815328087855804,291.0625,125.63229471971059,75.11928128008498,26.0,34.0,60.0,4497.0,27869.0,132.11447764481818,19246.0,20573.0,656.0,6783.0,1308.0,84.26497565374619,44.69832884962187,2.3598937213333278,1.0950019294123652,2.76
148.0,174.0,7.999999999999998,6.138888888888888,374.0,13.614193540729627,14.30223178931873,13.266666666666671,30.315218770939108,31.75279178137295,22.0462790434071,23.412117648257958,251.078125,106.63359839531311,64.17500937008583,20.0,26.0,52.0,2294.0,10696.0,105.66638916638918,9916.0,10696.0,464.0,3561.0,876.0,70.47399943158668,36.80496118811831,2.4378278687615422,1.2426194510636488,2.88
194.0,226.0,9.972222222222221,8.194444444444445,484.0,18.084851333567986,18.99625612754411,17.700000000000006,40.210165482756175,41.84433795021044,29.04839717005127,30.851448140879743,332.3125,139.57156375419353,83.29962116758391,28.0,32.0,67.0,4648.0,23601.0,158.696320754409,20117.0,21735.0,967.0,7316.0,1610.0,92.85092986744779,49.026156208208384,2.4058617979489942,1.1834231869815486,3.0
108.0,128.0,6.8888888888888875,4.277777777777777,284.0,9.541713895658193,9.99955630785495,9.133333333333335,21.22165238049701,22.866250867432893,15.83214792698924,16.80378704172799,171.0625,78.5431429442109,48.974951353728414,20.0,28.0,40.0,797.0,2580.0,67.59404761904761,3348.0,3495.0,212.0,1270.0,412.0,50.49284258940827,25.43077612003148,2.4817309203052798,1.6427532021198052,2.3
176.0,209.0,10.722222222222221,7.722222222222222,446.0,16.528407103102722,17.181677199089567,16.100000000000005,36.20083685410323,37.8741121249326,26.16759938696674,27.72341471060693,309.25,126.66208353641674,76.07450430669749,22.0,28.0,62.0,3028.0,11419.0,149.9819264069264,12712.0,13307.0,896.0,3939.0,1236.0,84.70483635660993,44.38931279063866,2.4922704955337482,1.6636014555947882,3.09
82.0,96.0,6.166666666666666,3.527777777777778,214.0,7.592224152875015,7.816274734855201,7.2333333333333325,16.34287699781738,17.742526510474953,12.2966140210565,12.86331380746564,131.0625,59.73826241617316,36.97275705110279,14.0,22.0,30.0,427.0,1177.0,47.86666666666666,1732.0,1746.0,146.0,606.0,244.0,39.42051109254582,20.28709980993956,2.392151545530049,1.9478045126606545,2.9
168.0,200.0,10.22222222222222,7.13888888888889,430.0,15.490402300641938,16.157113334399988,15.033333333333337,34.144257319192334,35.94753176537237,24.862775624334816,26.37146777217582,288.625,121.15431481887514,73.42422276682461,22.0,30.0,60.0,2699.0,10565.0,136.24441946941948,11404.0,12013.0,758.0,4357.0,1164.0,79.9739715791383,41.8219362050238,2.5254013753957114,1.5671306880784948,3.62
144.0,174.0,7.749999999999998,6.11111111111111,366.0,13.223876650462413,13.879001717625792,12.96666666666667,29.509194252307815,30.52346959585478,21.039512433698437,22.529297666450056,259.109375,103.22693072854037,61.945514102205564,16.0,18.0,51.0,1882.0,7674.0,104.2441058941059,8116.0,8728.0,446.0,3404.0,844.0,68.1488974122228,36.217927824922796,2.4786970922022293,1.376123415034942,3.5
150.0,172.0,13.263888888888888,6.125,426.0,13.308386200833523,13.544339635873238,12.304761904761907,28.030177565971808,32.331716793596,22.310206090094837,23.00669579052404,210.54672685185187,111.7733198496301,72.6980500249519,40.0,82.0,59.0,2408.0,10812.0,111.4050088800089,9506.0,9338.0,540.0,3378.0,858.0,70.71862619475527,33.63478000656117,2.47539234867115,1.9674374257062937,2.99
102.0,120.0,6.027777777777777,4.083333333333333,264.0,9.131030293135234,9.591308017391087,8.800000000000002,20.355626976712568,21.711550329053644,15.056091460581396,15.987290460800265,164.296875,73.96665172166944,45.56073779135532,18.0,24.0,37.0,698.0,2228.0,62.594083694083686,2975.0,3157.0,193.0,1342.0,400.0,47.90161448359269,24.571842499115515,2.4351413553267838,1.608976637783297,2.9
174.0,203.0,12.923611111111109,7.5277777777777795,462.0,16.128266086615586,16.568903500562822,15.371428571428577,34.549361154424886,37.66419969823462,26.035650794900562,27.187069853701338,278.82624074074073,127.14648928323736,78.96532564902121,34.0,56.0,64.0,4299.0,25302.0,134.33030824954199,17848.0,18494.0,724.0,5860.0,1242.0,83.44506003917385,42.5004134546787,2.4622691583210017,1.350716298132622,-0.4
82.0,96.0,6.6180555555555545,3.0555555555555554,236.0,6.876028663351636,7.113810604436492,6.352380952380954,14.960161303085837,17.23472985711761,11.866754180402387,12.41292434061338,114.4663611111111,61.02356377514021,40.15094934495468,22.0,44.0,33.0,337.0,844.0,44.72857142857143,1349.0,1333.0,105.0,523.0,209.0,37.57194380015335,17.763580081206964,2.4624552560154145,2.0679535923348507,-0.2
106.0,125.0,6.277777777777777,4.416666666666667,272.0,9.66903509559602,10.11587188208067,9.366666666666669,21.412206511623463,22.63813068861387,15.653808442026763,16.63213061804483,176.921875,76.64599331446483,46.79680576885511,18.0,22.0,38.0,828.0,2832.0,66.8290404040404,3504.0,3690.0,212.0,1558.0,442.0,50.19104092238143,26.34105041014783,2.436915121820419,1.571552534723615,2.7
100.0,116.0,5.416666666666667,4.138888888888888,252.0,9.220346690612276,9.683059726927224,8.966666666666669,20.489601572928134,21.556849790674395,14.987141775360097,15.877900661059085,165.53125,72.21858762387414,43.56073779135532,16.0,20.0,35.0,761.0,2677.0,60.58737373737374,3260.0,3480.0,190.0,1203.0,382.0,47.761181339990536,24.91110102414905,2.392401307790082,1.4704757473392596,3.7
188.0,231.0,10.986111111111109,6.909722222222222,524.0,15.699127406757754,16.600135310812693,15.002380952380957,35.57921051519379,38.62045653233317,26.559802873153945,28.482363494905442,299.9808287037037,137.23561932243342,87.50346160355474,36.0,62.0,73.0,3286.0,15577.0,140.7561872767755,14235.0,15363.0,689.0,5191.0,1224.0,85.08926388072868,42.491633482626824,2.617913896478106,1.2359168483641891,3.8
214.0,257.0,10.805555555555552,8.472222222222225,550.0,18.995534936090944,20.129249289399564,18.533333333333335,43.07619088654061,44.99903848858968,31.117346855272565,33.410327683404105,365.25,154.0475499133467,93.78490254182252,30.0,36.0,77.0,5712.0,33383.0,171.34394897757898,25215.0,27774.0,941.0,9278.0,1767.0,99.78445652300633,51.997873625749556,2.4910175909543963,1.0048215975040933,3.5
168.0,208.0,8.76388888888889,6.034722222222222,468.0,13.888778337204007,14.797459829348915,13.369047619047622,31.898937570918605,34.283832566936624,23.562124971782108,25.4095667943082,276.2261990740741,122.23995643564669,77.4614071356332,28.0,52.0,65.0,2002.0,7098.0,120.84206349206349,8780.0,9595.0,594.0,3201.0,961.0,76.92946851911655,38.03702475204943,2.611049328983014,1.4090614546958358,1.7
126.0,151.0,6.590277777777777,4.555555555555555,344.0,10.528407103102724,11.210480079782593,10.100000000000003,24.086454937267355,25.995432468492233,17.924958699847465,19.278866760879858,192.90625,91.9952302807303,58.43934369990912,28.0,42.0,48.0,1064.0,3764.0,78.07738095238095,4718.0,5203.0,310.0,1904.0,570.0,56.94791639903332,28.58260192511465,2.5315447081184823,1.3576436202750195,3.45
180.0,224.0,8.194444444444441,6.555555555555553,474.0,15.114193540729632,16.25172153210191,14.766666666666675,35.315218770939104,36.752791781372956,25.33917226222056,27.60399035263777,311.421875,129.26101539328272,79.73135855618987,20.0,26.0,67.0,2888.0,13763.0,127.84739704739705,13226.0,15121.0,576.0,4694.0,1142.0,81.48022723573985,41.882525979812335,2.617915350430076,1.0392765355565565,3.28
126.0,152.0,8.499999999999998,5.444444444444444,328.0,11.562080607913938,11.984574526625876,11.166666666666666,25.28165326565015,26.79162922029397,18.429864908434606,19.565890765594,217.859375,91.02667499896438,55.81652389771361,18.0,24.0,46.0,1347.0,4999.0,87.1061077811078,5523.0,5618.0,343.0,1860.0,579.0,59.96675441926261,30.637871329220427,2.5232892068886974,1.6535785732679036,1.51
96.0,112.0,5.166666666666666,3.8888888888888884,244.0,8.720346690612276,9.183059726927224,8.466666666666669,19.489601572928134,20.55684979067439,14.28003499417355,15.170793879872537,157.53125,69.39016049912796,42.14652422898223,16.0,20.0,34.0,623.0,2012.0,57.15122655122656,2682.0,2876.0,162.0,1207.0,360.0,45.397941984642635,23.7363204021813,2.401894639415695,1.5391916181909127,4.0
92.0,111.0,4.916666666666667,3.7777777777777777,236.0,8.292024997884274,8.735265790544702,8.100000000000001,18.626997519385945,19.400947245595994,13.382658184206063,14.35024052200662,160.9375,66.13257836430596,40.09517454597524,12.0,14.0,33.0,487.0,1346.0,53.87619047619047,2090.0,2231.0,142.0,750.0,285.0,43.3191379387371,22.443400084400068,2.472682934428819,1.6905615635061062,2.3
180.0,214.0,10.97222222222222,8.055555555555557,454.0,17.066411905563513,17.706241063779157,16.66666666666667,37.25741638901413,38.80069248449282,26.76531636841211,28.368254867851494,321.875,129.34142512921218,77.31057228419729,22.0,26.0,63.0,3533.0,14985.0,152.4967587967588,14828.0,15509.0,920.0,4970.0,1342.0,86.91647363732008,46.0844365669594,2.5057039373463916,1.5446841573972383,1.39
178.0,206.0,11.33333333333333,7.361111111111113,458.0,16.278897338676078,16.971692262854532,15.63333333333334,35.75166215919859,38.38185920578796,26.6575292442698,28.085287640075553,281.8125,129.4084923934262,79.57827181584555,34.0,46.0,64.0,4473.0,27409.0,133.16789380210432,19222.0,20633.0,700.0,6575.0,1304.0,84.69559865716685,43.20176820751617,2.4122544937243986,1.0823836325676874,0.53
164.0,186.0,11.361111111111107,7.416666666666665,412.0,15.850575645948078,16.299153455080422,15.266666666666671,33.88905810565641,36.22595666070956,25.17436599667541,26.229458101799544,267.046875,119.07984244673868,71.87006788334622,30.0,40.0,57.0,3810.0,20961.0,128.86607905768125,15603.0,15921.0,663.0,5538.0,1172.0,80.46416730717523,41.26725185140314,2.401021015717626,1.4277698435640183,2.24
96.0,110.0,7.527777777777777,4.166666666666667,250.0,8.96923425058676,9.19688082639117,8.5,19.128085990054906,20.979709953492833,14.567764278877204,15.145203903503846,147.046875,70.251677366332,43.67438827398266,20.0,30.0,35.0,732.0,2405.0,60.27738095238095,2944.0,2944.0,210.0,1148.0,368.0,46.37733554792085,23.655015403101167,2.3569516179669954,1.8619776379959756,1.37
160.0,199.0,8.33333333333333,6.027777777777779,424.0,13.579718698118981,14.473609915327714,13.200000000000005,31.278231915407897,32.792831226993115,22.551185251994237,24.46892702809854,276.03125,115.16361003396064,71.42422276682464,20.0,26.0,60.0,1936.0,7499.0,113.84299866799867,8536.0,9373.0,488.0,3424.0,915.0,73.11171298855109,36.31602502022684,2.5699658864641903,1.3287299849913787,3.92
170.0,204.0,8.923611111111109,6.27777777777778,458.0,14.405417200814465,15.315831042710153,13.866666666666674,32.87166392950488,35.23261591151012,24.317429301227794,26.131566943260886,267.0625,123.72184866648556,77.86889698414684,34.0,50.0,64.0,2659.0,12346.0,119.80150405150407,11802.0,13050.0,602.0,4539.0,1086.0,77.3668497954607,39.01852272034743,2.5318335273471897,1.146400613264455,2.48
212.0,245.0,11.583333333333332,9.166666666666668,528.0,19.999866233740512,20.90142608376966,19.533333333333335,44.051954009904584,46.00810175278854,31.91726440931733,33.77817839416251,360.921875,152.76432029714783,91.23732036796355,34.0,38.0,73.0,7295.0,49340.0,173.5873788007359,31344.0,33626.0,1030.0,10763.0,1904.0,102.26798959320968,53.51058542216062,2.447449996502712,1.016862127902712,2.89
164.0,192.0,12.263888888888888,6.597222222222222,456.0,14.502874313833104,14.961269413918558,13.657142857142862,31.313487275024706,34.978620678617915,24.142048569016648,25.22416369593941,247.2347314814815,120.94167980189128,77.18995081778854,38.0,72.0,63.0,2842.0,13004.0,124.26399711399712,11677.0,11955.0,627.0,4216.0,1038.0,76.8196135970712,38.05489080676768,2.4551781236482926,1.591591967597679,0.54
148.0,168.0,9.388888888888888,6.833333333333334,364.0,14.562881945713373,15.010299073080587,14.166666666666671,31.23782370963444,32.834072679312435,22.834266053633407,23.838178206020164,252.296875,106.81836339878453,63.16843666046634,22.0,28.0,50.0,2869.0,14221.0,112.38548338915986,11904.0,12322.0,556.0,4208.0,974.0,73.19809022951196,38.78555782040541,2.370667470099949,1.4373587028406767,2.61
130.0,155.0,6.3888888888888875,5.222222222222222,330.0,11.720346690612276,12.407804598318814,11.466666666666669,26.489601572928127,27.556849790674384,19.108462118919732,20.448710747401897,223.703125,93.43179105947057,56.28865985271317,16.0,20.0,46.0,1336.0,4887.0,87.95772005772005,5837.0,6360.0,367.0,2163.0,649.0,61.14357558950414,32.061320850894035,2.4821300967032034,1.3988714693509685,2.3
210.0,252.0,12.916666666666663,8.583333333333332,548.0,18.782427298526216,19.667634253553096,18.133333333333336,41.77125483857828,44.34847901096835,30.588579559048497,32.61536430190688,351.390625,151.93155412385383,93.72040743957652,34.0,44.0,77.0,5110.0,25663.0,175.8211615998381,21695.0,22951.0,1033.0,7544.0,1686.0,98.50051368519803,49.95093477391411,2.491573831325886,1.2597968687749794,2.61
192.0,224.0,10.263888888888888,7.361111111111112,516.0,16.778538108768128,17.70511862182758,16.15238095238096,37.62292283098889,40.57011871977352,28.06126046247167,29.81442836378672,299.70073611111115,140.22964867613447,87.53237065223732,40.0,68.0,71.0,4802.0,30007.0,140.60531719742247,21127.0,23211.0,717.0,7586.0,1446.0,88.96377074213964,45.173443427199715,2.465704518450572,0.9686908453874246,1.4
96.0,103.0,7.944444444444443,5.361111111111112,224.0,10.668233757796585,10.64065759284278,10.366666666666667,21.45603606763917,22.595687229595402,15.734688671066527,15.946145066290873,170.140625,69.33958628888324,39.44489300610236,14.0,18.0,30.0,1338.0,5887.0,67.33233155733156,5184.0,5000.0,280.0,1554.0,456.0,51.052821021119776,27.353469107631955,2.260163742662054,2.123863350924416,1.93
166.0,192.0,9.61111111111111,7.027777777777777,418.0,15.491203638441375,16.1828378808547,15.033333333333339,34.100427763176626,35.98997522439083,25.024536082414347,26.401114525482708,275.0625,119.97544047021819,72.29085415533879,26.0,34.0,58.0,3601.0,20208.0,124.19228212448027,15424.0,16495.0,586.0,5705.0,1166.0,79.70674138662125,41.663424185698915,2.3812537705945185,1.151625243804964,2.17
96.0,115.0,4.645833333333333,4.069444444444444,250.0,8.839265163677695,9.271589477054055,8.685714285714287,19.63975486761867,20.376728015159074,14.04008595239243,14.99292511257033,169.214625,69.15584118037128,41.650927744698805,14.0,20.0,34.0,569.0,1618.0,58.54523809523809,2434.0,2589.0,186.0,877.0,330.0,45.537680573525364,23.907480605703626,2.48629558811072,1.7053930644859536,0.06
196.0,237.0,14.819444444444441,7.2222222222222205,562.0,16.209033102224414,16.89339618153882,15.119047619047626,35.86947279561426,40.51609380651357,27.814538779987988,29.44252087609012,291.2227268518519,144.74330768628832,94.646125430126,42.0,88.0,79.0,3363.0,13462.0,156.9534992784993,13867.0,14223.0,893.0,4775.0,1332.0,89.11070781768281,42.44226199188418,2.5912112041187783,1.642629905527888,3.18
96.0,113.0,5.166666666666667,3.916666666666666,244.0,8.737183443017884,9.19688082639117,8.500000000000002,19.53000977870159,20.51560833835508,14.23959487965367,15.145203903503845,160.921875,69.25012576006544,41.917028961101934,14.0,18.0,34.0,585.0,1731.0,58.12698412698413,2516.0,2696.0,176.0,1136.0,360.0,45.40871351396926,23.884967205525584,2.431684737750876,1.6418015084265303,3.12
174.0,201.0,10.562499999999998,7.083333333333335,456.0,15.791844901323602,16.49419484989994,15.18571428571429,34.75812027421854,37.440937118714174,25.968449689613443,27.339348644634853,277.85698611111115,126.77756133961512,78.06797830605659,32.0,54.0,63.0,4047.0,24030.0,128.28555610196477,17351.0,18571.0,611.0,6052.0,1201.0,82.50355784705019,42.267427191809176,2.361049307746186,1.1189284479633304,1.9
64.0,71.0,3.5833333333333335,2.916666666666667,154.0,6.34333659290053,6.577708763999664,6.2,13.704392580690609,14.319666347656513,10.008884736352847,10.439414041051153,107.375,46.148823487611246,26.959611631863797,10.0,12.0,21.0,263.0,712.0,33.863095238095234,1103.0,1153.0,81.0,381.0,157.0,31.900794524049886,16.864181885957635,2.282504701784557,1.7056473071479914,1.06
162.0,193.0,9.812499999999996,6.4444444444444455,432.0,14.35821047658592,15.04433963587324,13.804761904761909,31.89470540816068,34.27351772353664,23.695550851858563,25.128016134083683,264.07624074074073,117.808741834683,73.14347123389453,28.0,46.0,60.0,2491.0,10546.0,120.69875679875679,10572.0,11175.0,614.0,4208.0,1026.0,75.627860129097,38.75600916061538,2.5101694333702023,1.414928997266647,3.16
196.0,230.0,10.583333333333332,8.13888888888889,496.0,17.995534936090944,18.904504418007978,17.53333333333334,40.076190886540616,41.99903848858968,29.117346855272565,30.96083794062092,331.078125,141.31962785198886,85.29962116758392,30.0,36.0,69.0,4588.0,23037.0,160.04493186552008,19801.0,21327.0,965.0,7346.0,1610.0,93.07455491109141,48.86831380275909,2.4185992706356734,1.2007043630305645,2.61
148.0,166.0,9.388888888888886,6.777777777777779,364.0,14.52920844090216,14.982656874152696,14.100000000000003,31.157007298087528,32.91655558395106,22.91514628267317,23.889358158757545,245.515625,107.09843287690954,63.62742719622692,26.0,32.0,50.0,3079.0,16766.0,110.23210033430621,12740.0,13134.0,516.0,4506.0,974.0,73.17771181404504,38.125863208534724,2.3356091632065104,1.334632628241981,1.2
68.0,81.0,4.805555555555555,2.861111111111111,178.0,6.198377302757663,6.421847543855285,5.933333333333334,13.5172597998064,14.546584519776385,10.06590387775568,10.607013687796123,111.6875,49.3648822050768,30.50062109610321,10.0,16.0,25.0,218.0,476.0,36.31666666666667,890.0,900.0,76.0,442.0,168.0,32.28538071096318,16.678194282439094,2.425682670949361,2.0997048132484886,2.19
146.0,175.0,8.36111111111111,5.861111111111111,378.0,13.041713895658194,13.72430117924654,12.633333333333336,29.221652380497005,30.86625086743289,21.367681832921967,22.788810690443892,245.234375,105.41320062929971,64.53130053983244,20.0,28.0,53.0,1924.0,8121.0,103.7409756909757,8324.0,8984.0,430.0,3488.0,840.0,68.34376173558454,35.10173415621531,2.5303875556090687,1.35634794427249,1.78
